"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Transferases....Transferring.sulfur.containing.groups....Sulfurtransferases..2.8.1..."," 0"," 0"," 0"," 0","16"," 0"," 5","18","21"," 7","44"," 7","27","21","23","49"," 0"
"Thiosulfate.sulfurtransferase..2.8.1.1.","0","0","0","1","3","3","1","1","1","0","9","1","2","2","5","2","0"
"Thiazole.synthase..2.8.1.10."," 0"," 0"," 0"," 0"," 7"," 0"," 3"," 0"," 5"," 0","22"," 2","13"," 9"," 5","21"," 0"
"Molybdopterin.synthase..2.8.1.12.","0","1","0","0","1","0","0","0","0","0","3","2","0","2","0","8","1"
"X3.mercaptopyruvate.sulfurtransferase..2.8.1.2."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 2"," 2"," 0","13"," 0"
"tRNA.sulfurtransferase..2.8.1.4."," 0"," 0"," 0"," 0"," 2"," 8"," 6"," 3"," 3"," 3","13"," 9","15"," 3"," 6"," 3"," 0"
"Biotin.synthase..2.8.1.6."," 0"," 3"," 0"," 0","15"," 1","10"," 4","21"," 8","45","12","25","23","15","19"," 0"
"Cysteine.desulfurase..2.8.1.7."," 0"," 0"," 0"," 0","33"," 7","16","18","26","16","81"," 7","73","87","41","81"," 0"
"Lipoyl.synthase..2.8.1.8."," 5"," 1"," 0"," 5"," 9"," 6"," 9","17","22"," 8","67","17","51","42","17","35"," 4"
"Molybdenum.cofactor.sulfurtransferase..2.8.1.9.","0","0","0","0","3","0","2","0","1","2","1","0","3","0","0","0","0"
"Transferases....Transferring.sulfur.containing.groups....Sulfotransferases..2.8.2...","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0"
"Aryl.sulfotransferase..2.8.2.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Transferases....Transferring.sulfur.containing.groups....CoA.transferases..2.8.3..."," 0"," 0"," 0"," 0","11"," 0"," 7"," 3"," 0"," 0","38"," 0"," 5"," 8"," 7","13"," 0"
"Propionate.CoA.transferase..2.8.3.1.","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Citrate.CoA.transferase..2.8.3.10.","0","0","0","0","1","0","2","0","1","3","0","0","1","1","2","1","1"
"Glutaconate.CoA.transferase..2.8.3.12.","0","0","0","0","3","0","0","0","0","1","2","0","3","4","3","2","0"
"Succinyl.CoA..R..benzylsuccinate.CoA.transferase..2.8.3.15.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Formyl.CoA.transferase..2.8.3.16."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 2","55"," 0","33","39"," 8","59"," 0"
"X3.oxoacid.CoA.transferase..2.8.3.5."," 0"," 0"," 0"," 0"," 6"," 2"," 4"," 7"," 5"," 0","36"," 4","26","29","10","45"," 4"
"X3.oxoadipate.CoA.transferase..2.8.3.6."," 0"," 0"," 0"," 0"," 9"," 0"," 3"," 0"," 4"," 1","26"," 0","14"," 6"," 0","10"," 0"
"Acetate.CoA.transferase..2.8.3.8."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 4"," 0"," 0","21"," 0"," 1","12"," 4","10"," 0"
"Butyrate..acetoacetate.CoA.transferase..2.8.3.9.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1"
"tRNA.2.methylthio.N.6..dimethylallyladenosine.synthase..2.8.4.3."," 0"," 0"," 0"," 0","11"," 3","11"," 8"," 8","15","79"," 5","34","43","29","55"," 2"
"Transferases....Transferring.selenium.containing.groups....Selenotransferases..2.9.1...","0","0","0","0","0","0","0","0","0","0","1","0","6","1","8","1","0"
"L.seryl.tRNA.Sec..selenium.transferase..2.9.1.1.","0","0","0","0","0","3","1","0","2","2","5","0","8","4","8","8","0"
"Hydrolases..3......."," 0"," 3"," 0"," 1","21","27","21","13","30"," 7","66","20","49","23","20","33"," 1"
"Hydrolases....Acting.on.ester.bonds..3.1.....","  0"," 45","  0","  3"," 90"," 30"," 56"," 69"," 71"," 39","275"," 26","173","145"," 90","143","  6"
"Hydrolases....Acting.on.ester.bonds....Carboxylic.ester.hydrolases..3.1.1..."," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 0"," 3"," 0","13"," 0","27"," 1","15","26"," 0"
"Carboxylesterase..3.1.1.1."," 0"," 0"," 0"," 0","10"," 0"," 6"," 4"," 4"," 0","22"," 1","24"," 8"," 1","17"," 0"
"Pectinesterase..3.1.1.11.","0","1","0","1","4","0","3","3","1","1","2","2","5","1","4","5","1"
"Sterol.esterase..3.1.1.13.","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"L.arabinonolactonase..3.1.1.15.","0","0","0","0","0","0","0","0","1","0","0","4","0","0","3","0","0"
"Gluconolactonase..3.1.1.17."," 1"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 8"," 0","31"," 7","20","25"," 6","20"," 0"
"Arylesterase..3.1.1.2.","0","0","0","0","2","0","0","1","0","0","4","1","4","1","0","1","0"
"Tannase..3.1.1.20.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"Hydroxybutyrate.dimer.hydrolase..3.1.1.22."," 0","29"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 1"," 5"," 0","12"," 0"
"Acylglycerol.lipase..3.1.1.23.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"X3.oxoadipate.enol.lactonase..3.1.1.24."," 1"," 2"," 1"," 2"," 4"," 2"," 2"," 1"," 4"," 4","12"," 8","14"," 9"," 4"," 9"," 1"
"Aminoacyl.tRNA.hydrolase..3.1.1.29."," 0"," 0"," 0"," 0"," 0"," 2"," 5"," 4"," 7"," 0","20"," 3","16"," 8"," 1","26"," 1"
"Triacylglycerol.lipase..3.1.1.3."," 0"," 0"," 0"," 5","15"," 2"," 7"," 4"," 3"," 6","35"," 4","18"," 4"," 3","10"," 0"
"X6.phosphogluconolactonase..3.1.1.31."," 0"," 0"," 0"," 3"," 6"," 5"," 5"," 3"," 2"," 5"," 9"," 3","12"," 4","10"," 4"," 0"
"Phospholipase.A.1...3.1.1.32."," 0"," 3"," 0"," 0"," 4"," 9"," 2"," 3"," 2"," 4","34"," 6","11","11","10"," 9"," 0"
"Phospholipase.A.2...3.1.1.4.","0","0","0","0","0","1","0","3","0","2","0","0","0","1","7","0","0"
"Cephalosporin.C.deacetylase..3.1.1.41.","0","0","0","0","0","2","0","1","0","0","0","0","0","0","3","0","0"
"Chlorogenate.hydrolase..3.1.1.42.","0","1","0","0","0","0","2","1","0","0","7","0","7","4","0","0","0"
"Alpha.amino.acid.esterase..3.1.1.43.","0","0","0","0","0","0","1","0","3","0","1","0","4","2","0","4","0"
"Carboxymethylenebutenolidase..3.1.1.45."," 1"," 1"," 0"," 0"," 7"," 4"," 2"," 0"," 3"," 2","13"," 3","12"," 4"," 3"," 8"," 0"
"X1.alkyl.2.acetylglycerophosphocholine.esterase..3.1.1.47.","0","0","0","0","0","0","0","0","0","0","5","0","2","5","0","0","0"
"Lysophospholipase..3.1.1.5."," 0"," 0"," 0"," 1"," 4"," 3"," 5"," 1"," 7"," 1"," 7"," 5","11"," 4"," 3"," 3"," 0"
"Sialate.O.acetylesterase..3.1.1.53.","0","1","0","0","0","0","0","0","1","0","2","0","0","0","4","0","0"
"X2.pyrone.4.6.dicarboxylate.lactonase..3.1.1.57.","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"N.acetylgalactosaminoglycan.deacetylase..3.1.1.58.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Acetylesterase..3.1.1.6.","0","1","0","0","0","2","3","0","0","0","2","0","4","0","1","0","0"
"Protein.glutamate.methylesterase..3.1.1.61."," 1"," 6"," 0"," 0","16","10","10","18","23"," 7","48"," 9","36","32","16","69"," 2"
"Acetylcholinesterase..3.1.1.7.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Acetylxylan.esterase..3.1.1.72.","0","0","0","1","2","0","0","2","0","0","0","0","2","0","1","0","0"
"Feruloyl.esterase..3.1.1.73.","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2","1"
"Poly.3.hydroxybutyrate..depolymerase..3.1.1.75.","0","0","0","0","5","0","0","0","0","0","5","0","1","0","1","0","0"
"Acyloxyacyl.hydrolase..3.1.1.77.","0","0","0","0","0","0","0","0","2","0","3","1","3","0","0","3","0"
"Cholinesterase..3.1.1.8.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Cocaine.esterase..3.1.1.84.","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1"
"Pimeloyl..acyl.carrier.protein..methyl.ester.esterase..3.1.1.85.","0","1","0","0","1","0","2","2","1","1","2","3","0","2","0","1","0"
"Hydrolases....Acting.on.ester.bonds....Exodeoxyribonucleases.producing.5..phosphomonoesters..3.1.11..."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 2","13"," 0"," 0"
"Exodeoxyribonuclease.I..3.1.11.1."," 0"," 0"," 0"," 0"," 8"," 1"," 0"," 0"," 7"," 3","27"," 4","20","11","19","10"," 0"
"Exodeoxyribonuclease.III..3.1.11.2."," 0"," 0"," 0"," 3","13"," 0"," 4"," 3"," 9"," 0","45"," 1","26","19","14","24"," 0"
"Exodeoxyribonuclease.V..3.1.11.5."," 0"," 0"," 0"," 4","52"," 8"," 5"," 6","25","24","48","13","64","25","42","30"," 0"
"Exodeoxyribonuclease.VII..3.1.11.6."," 0"," 0"," 0"," 0","30"," 5"," 9","13","14"," 5","52"," 5","18","20","10","13"," 6"
"Hydrolases....Acting.on.ester.bonds....Exoribonucleases.producing.5..phosphomonoesters..3.1.13..."," 0"," 0"," 0"," 0"," 6"," 0"," 3"," 1"," 3"," 1","10"," 0","14"," 0"," 3"," 8"," 0"
"Exoribonuclease.II..3.1.13.1.","  0","  0","  0","  0"," 22"," 15"," 34"," 13"," 32"," 24","138"," 18"," 59"," 39"," 23"," 81","  0"
"Poly.A..specific.ribonuclease..3.1.13.4.","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0"
"Ribonuclease.D..3.1.13.5."," 1"," 0"," 0"," 0"," 9"," 2"," 3"," 1","10"," 1"," 6"," 5","18"," 5","12","13"," 0"
"Hydrolases....Acting.on.ester.bonds....Exonucleases.active.with.either.ribo..or.deoxyribonucleic.acid.and.producing.5..phosphomonoesters..3.1.15...","0","0","0","0","0","0","2","0","2","1","2","1","0","2","0","0","0"
"Hydrolases....Acting.on.ester.bonds....Exonucleases.active.with.either.ribo..or.deoxyribonucleic.acid.and.producing.3..phosphomonoesters..3.1.16...","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Hydrolases....Acting.on.ester.bonds....Thiolester.hydrolases..3.1.2..."," 2"," 1"," 0"," 1","10"," 7"," 9"," 2"," 7"," 4","23","16","16"," 4","10"," 7"," 0"
"Acetyl.CoA.hydrolase..3.1.2.1."," 4"," 0"," 0"," 2","12"," 0"," 1"," 4"," 5"," 0","16"," 7","13","12"," 3","22"," 3"
"S.formylglutathione.hydrolase..3.1.2.12."," 1"," 0"," 0"," 3"," 4"," 0"," 7"," 6"," 2"," 4","19"," 6","16"," 3"," 4","11"," 0"
"Oleoyl..acyl.carrier.protein..hydrolase..3.1.2.14.","0","0","0","0","0","0","4","0","0","3","3","0","1","4","1","3","0"
"Palmitoyl.CoA.hydrolase..3.1.2.2.","0","0","0","0","2","0","0","0","2","0","1","1","2","3","2","1","0"
"Acyl.CoA.hydrolase..3.1.2.20.","0","1","0","0","0","0","0","0","2","0","4","0","0","2","0","2","0"
"X4.hydroxybenzoyl.CoA.thioesterase..3.1.2.23.","0","0","0","0","1","0","0","2","0","0","2","0","3","0","0","1","0"
"Choloyl.CoA.hydrolase..3.1.2.27.","0","0","0","0","1","0","0","0","0","0","1","0","5","0","1","0","0"
"X3.hydroxyisobutyryl.CoA.hydrolase..3.1.2.4.","0","0","0","1","0","0","0","0","1","1","0","0","2","0","0","1","0"
"Hydroxyacylglutathione.hydrolase..3.1.2.6."," 0"," 1"," 0"," 0"," 6"," 4"," 4"," 2"," 2"," 6","15"," 7","13","11","17","14"," 0"
"Hydrolases....Acting.on.ester.bonds....Endodeoxyribonucleases.producing.5..phosphomonoesters..3.1.21..."," 0"," 0"," 0"," 0"," 7"," 3"," 5"," 1"," 6"," 0","13"," 0","31"," 8"," 5","12"," 0"
"Deoxyribonuclease.I..3.1.21.1.","0","0","0","0","5","1","0","1","1","3","3","1","5","2","2","0","0"
"Deoxyribonuclease.IV..3.1.21.2.","0","0","0","0","0","1","5","0","0","0","4","0","3","2","3","1","0"
"Type.I.site.specific.deoxyribonuclease..3.1.21.3.","  0","  0","  0","  1"," 87"," 34"," 31"," 41"," 45"," 37","230","  6"," 55"," 46"," 23","161","  0"
"Type.II.site.specific.deoxyribonuclease..3.1.21.4.","1","0","0","0","0","1","0","0","0","2","5","3","3","0","0","7","0"
"Type.III.site.specific.deoxyribonuclease..3.1.21.5."," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 5"," 0"," 0","19"," 0"," 8"," 0"," 0","14"," 0"
"Deoxyribonuclease.V..3.1.21.7.","0","0","0","0","2","3","1","4","3","2","5","0","7","3","6","1","0"
"Hydrolases....Acting.on.ester.bonds....Endodeoxyribonucleases.producing.other.than.5..phosphomonoesters..3.1.22...","0","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","1"
"Crossover.junction.endodeoxyribonuclease..3.1.22.4."," 0"," 1"," 0"," 3"," 9"," 1"," 3"," 2"," 0"," 2","28"," 2","25","15"," 8","14"," 2"
"Hydrolases....Acting.on.ester.bonds....Site.specific.endodeoxyribonucleases.specific.for.altered.bases..3.1.25..."," 0"," 0"," 0"," 0","19"," 3"," 9"," 0"," 7","16","48"," 7","17","12"," 2","17"," 0"
"Hydrolases....Acting.on.ester.bonds....Endoribonucleases.producing.5..phosphomonoesters..3.1.26..."," 0"," 0"," 0"," 0"," 7"," 3"," 2"," 0"," 4"," 0"," 9"," 0","13"," 0"," 0"," 0"," 0"
"Ribonuclease.Z..3.1.26.11."," 0"," 2"," 0"," 0"," 0"," 0"," 3"," 4"," 0"," 5","23"," 1","15","16"," 2"," 5"," 0"
"Ribonuclease.E..3.1.26.12."," 0"," 6"," 0"," 4","31"," 6"," 7","10","12","25","76"," 8","37","15","10","38"," 0"
"Ribonuclease.III..3.1.26.3."," 0"," 3"," 0"," 0"," 3"," 8"," 6"," 3"," 9"," 4","31"," 5","23","18"," 6","29"," 2"
"Ribonuclease.H..3.1.26.4."," 0"," 0"," 0"," 0","10"," 0"," 2"," 6"," 7"," 1","22"," 8","27","20","12","18"," 0"
"Ribonuclease.P..3.1.26.5.","0","0","0","0","0","1","2","3","0","0","0","1","0","0","2","1","0"
"Ribonuclease.M5..3.1.26.8.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"Hydrolases....Acting.on.ester.bonds....Endoribonucleases.producing.other.than.5..phosphomonoesters..3.1.27...","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","3","0"
"Ribonuclease.T.1...3.1.27.3.","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"Enterobacter.ribonuclease..3.1.27.6.","0","0","0","0","0","0","0","0","0","2","0","1","2","0","0","0","0"
"Transferred.entry..4.6.1.16..3.1.27.9.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Hydrolases....Acting.on.ester.bonds....Phosphoric.monoester.hydrolases..3.1.3..."," 0"," 3"," 0"," 1","28","20","12","13","19"," 8","68","12","57","19","31","36"," 0"
"Alkaline.phosphatase..3.1.3.1."," 1"," 0"," 0"," 1","19","15"," 2","12","20"," 0","63"," 0","18","40","11","27"," 3"
"Glucose.1.phosphatase..3.1.3.10."," 0"," 0"," 0"," 0"," 3"," 4"," 3"," 1","11"," 0"," 0"," 2"," 5"," 0"," 7"," 0"," 0"
"Fructose.bisphosphatase..3.1.3.11."," 0"," 0"," 0"," 0","11"," 0"," 0"," 0"," 0"," 0","58"," 9","27"," 9","20","35"," 0"
"Trehalose.phosphatase..3.1.3.12."," 0"," 0"," 0"," 0"," 3"," 0"," 4"," 7"," 2"," 0","21"," 0","12"," 3"," 9","15"," 0"
"Histidinol.phosphatase..3.1.3.15."," 0"," 0"," 0"," 0"," 3"," 1"," 0"," 3"," 1"," 1","14"," 2"," 7","13"," 3","11"," 0"
"Protein.serine.threonine.phosphatase..3.1.3.16."," 0"," 0"," 0"," 0","15"," 2"," 3"," 1"," 5","16","17"," 5","11","13"," 9","19"," 0"
"Phosphoglycolate.phosphatase..3.1.3.18."," 0"," 0"," 0"," 0"," 5"," 2"," 3"," 6"," 6"," 3","19"," 9","11"," 5"," 2","12"," 0"
"Acid.phosphatase..3.1.3.2."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 0"," 9"," 0","12"," 0"," 0"
"Sugar.phosphatase..3.1.3.23.","0","0","0","0","0","3","1","0","2","2","5","5","2","2","3","0","1"
"Sucrose.phosphate.phosphatase..3.1.3.24.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Inositol.phosphate.phosphatase..3.1.3.25."," 0"," 0"," 0"," 0"," 7"," 4"," 3","11"," 6"," 5","36"," 5","17","21","18","18"," 1"
"X4.phytase..3.1.3.26.","0","0","0","0","2","0","0","1","0","0","0","0","3","4","0","6","0"
"Phosphatidylglycerophosphatase..3.1.3.27."," 0"," 0"," 0"," 0"," 4"," 4"," 1"," 1"," 2"," 0","14"," 0","11"," 0"," 0"," 0"," 0"
"N.acylneuraminate.9.phosphatase..3.1.3.29.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"Phosphoserine.phosphatase..3.1.3.3."," 0"," 0"," 0"," 0","19"," 2"," 1","10"," 6"," 0","42"," 6","19"," 8"," 7","13"," 0"
"Phosphoinositide.5.phosphatase..3.1.3.36.","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Phosphatidate.phosphatase..3.1.3.4.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0"
"X4.nitrophenylphosphatase..3.1.3.41.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.Pyruvate.dehydrogenase..acetyl.transferring...phosphatase..3.1.3.43.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"X3.deoxy.manno.octulosonate.8.phosphatase..3.1.3.45.","0","0","0","0","6","1","4","1","4","2","5","1","9","0","4","7","0"
"Fructose.2.6.bisphosphate.2.phosphatase..3.1.3.46.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"Protein.tyrosine.phosphatase..3.1.3.48.","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0"
"X5..nucleotidase..3.1.3.5."," 0"," 6"," 0"," 0","13"," 7"," 5","13","10"," 2","73"," 8","37","53","25","52"," 5"
"X3..nucleotidase..3.1.3.6."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 3"," 5"," 2"," 8"," 1","10"," 0","13"," 6"," 0"
"X3..2...5..bisphosphate.nucleotidase..3.1.3.7.","0","0","0","2","1","1","0","0","4","0","5","2","5","3","0","2","0"
"Mannosyl.3.phosphoglycerate.phosphatase..3.1.3.70.","0","0","0","0","1","2","0","1","4","0","2","0","2","1","0","0","0"
"X2.phosphosulfolactate.phosphatase..3.1.3.71.","0","0","0","0","1","2","0","2","0","0","0","0","2","0","0","1","0"
"Adenosylcobalamin.alpha.ribazole.phosphatase..3.1.3.73.","0","0","0","0","0","0","0","1","0","2","0","0","2","1","0","1","0"
"Pyridoxal.phosphatase..3.1.3.74.","0","0","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0"
"Acireductone.synthase..3.1.3.77."," 0"," 0"," 0"," 0"," 2"," 2"," 1"," 0"," 1"," 2","12"," 2"," 6"," 1"," 5"," 0"," 0"
"Mannosylfructose.phosphate.phosphatase..3.1.3.79.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"X3.phytase..3.1.3.8.","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","2","1"
"X2.hydroxy.3.keto.5.methylthiopentenyl.1.phosphate.phosphatase..3.1.3.87.","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0"
"X5..deoxynucleotidase..3.1.3.89.","0","0","0","0","0","3","0","2","1","0","5","0","5","0","1","0","0"
"Hydrolases....Acting.on.ester.bonds....Endoribonucleases.active.with.either.ribo..or.deoxyribonucleic.acid.and.producing.5..phosphomonoesters..3.1.30...","0","0","0","0","1","0","0","0","3","0","6","1","2","4","0","1","0"
"Aspergillus.nuclease.S.1...3.1.30.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Hydrolases....Acting.on.ester.bonds....Endoribonucleases.active.with.either.ribo..or.deoxyribonucleic.acid.and.producing.3..phosphomonoesters..3.1.31...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Micrococcal.nuclease..3.1.31.1.","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0"
"Hydrolases....Acting.on.ester.bonds....Phosphoric.diester.hydrolases..3.1.4..."," 0"," 0"," 0"," 1","15"," 8"," 9"," 5","11","12","49"," 9","38","21","21","32"," 2"
"Phosphodiesterase.I..3.1.4.1.","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0"
"Phosphoinositide.phospholipase.C..3.1.4.11.","0","0","0","0","3","0","0","0","0","4","1","0","4","0","0","1","0"
"Sphingomyelin.phosphodiesterase..3.1.4.12.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0"
"X.Acyl.carrier.protein..phosphodiesterase..3.1.4.14.","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0"
"X2..3..cyclic.nucleotide.2..phosphodiesterase..3.1.4.16."," 1"," 0"," 0"," 0"," 6"," 3"," 0"," 3"," 5"," 6","23"," 5","21"," 3"," 9","27"," 0"
"X3..5..cyclic.nucleotide.phosphodiesterase..3.1.4.17."," 2"," 2"," 3"," 9","11"," 7"," 4"," 3"," 5"," 3","32"," 4","16","14","12","12"," 2"
"Phospholipase.C..3.1.4.3."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0","45"," 0","20","24"," 1","33"," 0"
"X3..5..cyclic.GMP.phosphodiesterase..3.1.4.35.","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"Phospholipase.D..3.1.4.4.","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0"
"Glycerophosphodiester.phosphodiesterase..3.1.4.46."," 1"," 0"," 0"," 0","11"," 2"," 0"," 4"," 0"," 3","20"," 8","19"," 7"," 9","10"," 0"
"Cyclic.guanylate.specific.phosphodiesterase..3.1.4.52."," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 6"," 2","13"," 5","13"," 4"," 0"
"Hydrolases....Acting.on.ester.bonds....Triphosphoric.monoester.hydrolases..3.1.5...","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"dGTPase..3.1.5.1."," 0"," 0"," 0"," 3"," 5"," 6"," 3"," 4"," 9"," 1","27"," 3","12","19"," 5","12"," 2"
"Hydrolases....Acting.on.ester.bonds....Sulfuric.ester.hydrolases..3.1.6..."," 0"," 0"," 0"," 5","18"," 6","18"," 6","11","12","27"," 4","16"," 9"," 8"," 9"," 0"
"Arylsulfatase..3.1.6.1."," 0"," 1"," 0"," 0","10"," 3"," 0"," 2"," 8"," 6","13"," 2","36","17"," 3","15"," 0"
"Iduronate.2.sulfatase..3.1.6.13.","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","2","0"
"N.acetylglucosamine.6.sulfatase..3.1.6.14.","0","0","0","0","0","0","0","0","0","0","2","0","2","2","1","1","1"
"Steryl.sulfatase..3.1.6.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"N.acetylgalactosamine.6.sulfatase..3.1.6.4.","0","0","0","0","2","0","0","0","2","0","2","1","0","5","2","0","0"
"Choline.sulfatase..3.1.6.6."," 0"," 0"," 0"," 1","13"," 2"," 1"," 2"," 1"," 0"," 9"," 0","11"," 6"," 6"," 6"," 2"
"Cerebroside.sulfatase..3.1.6.8.","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0"
"Guanosine.3..5..bis.diphosphate..3..diphosphatase..3.1.7.2."," 0"," 0"," 0"," 0"," 4"," 4"," 4"," 2"," 7","10","32"," 4","22"," 5","13"," 8"," 0"
"Aryldialkylphosphatase..3.1.8.1.","1","0","0","0","0","0","3","0","1","1","1","0","2","2","4","0","0"
"N.sulfoglucosamine.sulfohydrolase..3.10.1.1.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"Phosphonoacetaldehyde.hydrolase..3.11.1.1.","0","0","0","0","3","0","3","1","1","0","0","0","0","0","0","4","0"
"Phosphonoacetate.hydrolase..3.11.1.2.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Hydrolases....Acting.on.carbon.sulfur.bonds..3.13.....","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"UDP.sulfoquinovose.synthase..3.13.1.1.","1","0","0","0","3","0","0","3","0","1","0","0","2","9","9","7","0"
"X2..hydroxybiphenyl.2.sulfinate.desulfinase..3.13.1.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Hydrolases....Glycosylases..3.2....."," 0"," 0"," 0"," 0"," 2"," 5"," 0"," 2"," 1"," 3"," 9"," 0"," 6","11"," 3"," 8"," 1"
"Hydrolases....Glycosylases....Glycosidases..i.e..enzymes.hydrolyzing.O..and.S.glycosyl.compounds..3.2.1...","  0","  0","  0","  0"," 47"," 35"," 20"," 27"," 34","  5","180"," 41","120","183","111","138","  4"
"Alpha.amylase..3.2.1.1."," 0"," 0"," 0"," 0"," 3"," 2"," 6"," 5"," 5"," 9","37"," 5","23","39","34","28"," 3"
"Oligo.1.6.glucosidase..3.2.1.10.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mannosyl.oligosaccharide.glucosidase..3.2.1.106.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
