"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"aromatic.amino.acid.family.biosynthetic.process..GO.0009073.","  0","  0","  0","  0"," 85"," 21"," 40"," 30"," 51"," 58","324"," 42","226","124","115","194"," 13"
"branched.chain.amino.acid.metabolic.process..GO.0009081."," 0"," 0"," 0"," 0"," 0"," 1","11"," 4"," 4","11","56","12","25","54","24","40"," 0"
"branched.chain.amino.acid.biosynthetic.process..GO.0009082.","  0","  0","  0","  0"," 37","  7"," 20"," 13"," 30","  5","119"," 21"," 64"," 68"," 22"," 67","  1"
"branched.chain.amino.acid.catabolic.process..GO.0009083.","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"lysine.biosynthetic.process..GO.0009085.","2","0","0","0","4","0","2","2","0","2","6","3","9","5","5","7","0"
"methionine.biosynthetic.process..GO.0009086.","  0","  4","  0","  0"," 81"," 30"," 40"," 45"," 45"," 38","246"," 33","150","155"," 90","154","  0"
"threonine.biosynthetic.process..GO.0009088.","  0","  0","  0","  0"," 61","  3"," 46"," 38"," 36"," 25","180"," 20"," 99"," 99"," 54","133","  3"
"lysine.biosynthetic.process.via.diaminopimelate..GO.0009089.","  0","  4","  0","  0","117"," 42"," 68"," 80"," 86"," 79","413"," 60","253","204","145","277"," 11"
"L.phenylalanine.biosynthetic.process..GO.0009094."," 0"," 0"," 0"," 1","15"," 4"," 0","11","12"," 5","34","10","23","17"," 8","26"," 0"
"isoleucine.biosynthetic.process..GO.0009097.","  0","  0","  0","  2","120"," 34"," 55"," 72"," 80"," 79","482"," 54","251","225","138","254","  8"
"leucine.biosynthetic.process..GO.0009098.","  0","  0","  0","  4"," 86"," 35"," 35"," 42"," 52"," 42","264"," 42","154","180","121","266"," 10"
"valine.biosynthetic.process..GO.0009099.","  0","  0","  0","  0"," 62"," 25"," 27"," 46"," 34"," 51","267"," 34","146","137","103","147","  6"
"biotin.biosynthetic.process..GO.0009102.","  0","  9","  0","  3"," 47","  8"," 24"," 26"," 40"," 23","109"," 24"," 86"," 56"," 45"," 53","  2"
"lipopolysaccharide.biosynthetic.process..GO.0009103.","  9","  9","  0"," 10","112","105"," 64"," 69"," 72"," 43","346"," 94","271","149","169","222"," 19"
"lipoate.biosynthetic.process..GO.0009107."," 0"," 0"," 0"," 0"," 3"," 1"," 8"," 3"," 2"," 0","25"," 0","22","20"," 3","15"," 0"
"coenzyme.biosynthetic.process..GO.0009108."," 0"," 0"," 0"," 0"," 3"," 0"," 2"," 4"," 0"," 4","13"," 0"," 6","17"," 7","18"," 0"
"purine.nucleobase.biosynthetic.process..GO.0009113.","  0","  0","  0","  0"," 40","  7"," 17"," 27"," 20"," 12","150"," 24"," 84"," 92"," 39"," 94"," 10"
"nucleoside.metabolic.process..GO.0009116.","  0"," 19","  0","  0"," 54","  5"," 16"," 39"," 24"," 11","231"," 19","132","141"," 76","162","  6"
"nucleotide.metabolic.process..GO.0009117."," 0"," 1"," 0"," 0","15"," 7"," 9"," 4"," 3"," 3","50","11","33","29"," 7","25"," 0"
"nucleoside.diphosphate.metabolic.process..GO.0009132.","0","0","0","0","0","0","0","0","0","0","1","2","4","0","0","0","0"
"nucleoside.triphosphate.catabolic.process..GO.0009143."," 0"," 0"," 0"," 0"," 2"," 2"," 0"," 5"," 7"," 1","22"," 5","16"," 6"," 4"," 7"," 1"
"purine.ribonucleotide.biosynthetic.process..GO.0009152."," 0"," 0"," 0"," 0"," 4"," 0"," 2"," 0"," 1"," 2","21"," 3"," 8","16","12","34"," 0"
"ribonucleoside.monophosphate.biosynthetic.process..GO.0009156."," 0"," 0"," 0"," 0","12"," 0"," 3"," 2","12","25","60"," 4","45","26","38","49"," 0"
"deoxyribonucleoside.monophosphate.catabolic.process..GO.0009159.","1","0","0","0","1","0","1","0","3","0","1","0","6","1","2","0","0"
"nucleoside.biosynthetic.process..GO.0009163."," 0"," 0"," 0"," 0"," 0"," 1"," 4"," 4"," 1"," 1","10"," 2"," 3"," 4"," 3"," 3"," 0"
"nucleoside.catabolic.process..GO.0009164."," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 3","11"," 4"," 8"," 1"," 4","10"," 0"
"nucleotide.biosynthetic.process..GO.0009165."," 0"," 0"," 0"," 0","20"," 9","10"," 7","19","29","77"," 7","60","43","47","61"," 0"
"nucleotide.catabolic.process..GO.0009166.","  0","  3","  0","  0"," 42"," 14"," 18"," 21"," 11"," 16","117"," 16"," 76"," 68"," 55","108","  3"
"purine.ribonucleoside.monophosphate.biosynthetic.process..GO.0009168."," 0"," 7"," 0"," 2"," 9"," 8"," 6"," 2"," 6"," 1","20"," 5","17"," 7"," 6"," 5"," 2"
"deoxyribonucleoside.diphosphate.metabolic.process..GO.0009186."," 0"," 3"," 0"," 0","20","16","15","17","14"," 8","89","16","69","29","28","76"," 4"
"cyclic.nucleotide.biosynthetic.process..GO.0009190.","   0","  46","   0","   0"," 359","  87"," 124"," 160"," 212","  82","1187"," 243"," 774"," 568"," 308"," 857","   3"
"deoxyribonucleoside.triphosphate.catabolic.process..GO.0009204.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"pyrimidine.ribonucleotide.biosynthetic.process..GO.0009220."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 5"," 1"," 0","20"," 3","15"," 9"," 7","34"," 0"
"nucleotide.sugar.metabolic.process..GO.0009225."," 0"," 2"," 0"," 0","16"," 5"," 6","14","10"," 0","77"," 6","48","29","17","42","12"
"thiamine.biosynthetic.process..GO.0009228.","  0"," 48","  0","  2"," 98"," 39"," 47"," 70"," 56"," 65","313"," 66","213","167","104","238"," 21"
"thiamine.diphosphate.biosynthetic.process..GO.0009229.","  0","  0","  0","  0"," 64","  6"," 24"," 26"," 36"," 22","159"," 36","116"," 62"," 41","120","  1"
"riboflavin.biosynthetic.process..GO.0009231.","  0","  0","  0","  0"," 78","  9"," 46"," 36"," 48"," 16","211"," 18","146","115"," 95","202"," 10"
"menaquinone.biosynthetic.process..GO.0009234."," 0"," 0"," 0"," 0","19"," 0","10","19"," 0"," 0","89"," 7","50","76","43","85"," 0"
"cobalamin.metabolic.process..GO.0009235.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"cobalamin.biosynthetic.process..GO.0009236.","  2"," 13","  0","  0"," 52","  0"," 10"," 33"," 49"," 28","167"," 24","140","111"," 95","171","  1"
"enterobactin.biosynthetic.process..GO.0009239.","0","0","0","0","1","1","0","0","0","0","1","0","3","0","2","1","0"
"O.antigen.biosynthetic.process..GO.0009243.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"lipopolysaccharide.core.region.biosynthetic.process..GO.0009244."," 0"," 1"," 0"," 1","35","22","18","19","22","18","77","16","70","17","18","27"," 2"
"lipid.A.biosynthetic.process..GO.0009245.","  0","  0","  0","  5"," 85"," 69"," 44"," 41"," 53"," 42","286"," 50","212","130","112","164","  0"
"enterobacterial.common.antigen.biosynthetic.process..GO.0009246."," 0"," 0"," 0"," 0"," 2","13"," 1"," 1"," 5"," 5"," 7"," 0","12"," 4","13"," 2"," 0"
"glycolipid.biosynthetic.process..GO.0009247.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"protein.lipoylation..GO.0009249.","  2","  2","  0","  5"," 18"," 13"," 18"," 20"," 31"," 10","118"," 20"," 73"," 59"," 37"," 62","  4"
"glucan.biosynthetic.process..GO.0009250."," 0"," 0"," 0"," 0","23"," 6"," 8"," 4"," 7"," 6","45","11","53","17","32","17"," 0"
"peptidoglycan.biosynthetic.process..GO.0009252.","   0","  43","   0","  12"," 346"," 140"," 213"," 232"," 193"," 169","1141"," 213"," 664"," 504"," 343"," 680","  44"
"peptidoglycan.catabolic.process..GO.0009253.","  0","  0","  0","  2"," 62"," 34"," 47"," 38"," 37"," 15","214"," 31","147","107"," 59","115","  0"
"peptidoglycan.turnover..GO.0009254."," 0"," 0"," 0"," 1","30","19"," 6"," 7","20","18","75","16","48","12","21","41"," 3"
"Entner.Doudoroff.pathway..GO.0009255."," 0"," 0"," 0"," 0"," 6"," 0"," 3"," 4"," 4"," 0","40"," 8","39","14","21","40"," 0"
"deoxyribonucleotide.biosynthetic.process..GO.0009263."," 0"," 2"," 0"," 0","12"," 4","10","11","13"," 5","61"," 5","54","20","16","58"," 3"
"deoxyribonucleotide.catabolic.process..GO.0009264."," 0"," 0"," 0"," 2","14"," 2"," 7"," 3"," 1","13","20"," 4","35","15","14","23"," 4"
"X2..deoxyribonucleotide.biosynthetic.process..GO.0009265.","0","0","0","0","1","0","0","1","1","2","0","0","0","0","0","0","0"
"cellular.response.to.starvation..GO.0009267."," 0"," 1"," 0"," 0","20"," 9","10","18"," 9"," 2","77","13","53","41","37","70"," 2"
"response.to.desiccation..GO.0009269.","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0"
"phage.shock..GO.0009271.","0","0","0","0","0","0","0","1","0","0","2","0","2","0","0","1","0"
"unidirectional.conjugation..GO.0009291."," 0"," 0"," 0"," 0","34"," 0","14"," 1","14","15","69"," 0"," 0"," 5"," 3","33"," 0"
"DNA.mediated.transformation..GO.0009294."," 0"," 0"," 0"," 0","10"," 0"," 4"," 7"," 5"," 2","24"," 3","10","11"," 3"," 9"," 0"
"pilus.assembly..GO.0009297.","  0"," 38","  0","  1"," 34","  0"," 10"," 10"," 15"," 10","135"," 10"," 74"," 32","  9"," 43","  0"
"GDP.mannose.biosynthetic.process..GO.0009298.","1","0","0","0","4","3","2","2","1","3","7","0","8","2","8","5","1"
"rRNA.transcription..GO.0009303.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"protein.secretion..GO.0009306.","  0"," 14","  0","  4","105"," 46"," 47"," 71"," 68"," 46","414"," 82","237","189"," 91","258","  0"
"DNA.restriction.modification.system..GO.0009307.","  0","  0","  0","  0"," 95"," 31"," 42"," 46"," 59"," 59","259"," 10"," 77"," 37"," 29","138","  0"
"amine.metabolic.process..GO.0009308."," 0"," 3"," 0"," 1","17"," 6","15","12"," 4"," 7","48"," 6","34","29","27","30"," 0"
"amine.catabolic.process..GO.0009310."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","14"," 0"," 7"," 3"," 0","10"," 0"
"oligosaccharide.metabolic.process..GO.0009311."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 5"," 7"," 3","56"," 0","13","33"," 7","30"," 3"
"oligosaccharide.biosynthetic.process..GO.0009312."," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0","10"," 1"," 5"," 5"," 3"," 5"," 0"
"oligosaccharide.catabolic.process..GO.0009313.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"quorum.sensing..GO.0009372.","0","0","0","1","1","3","1","0","0","0","5","4","1","5","8","1","0"
"X2..deoxyribonucleotide.metabolic.process..GO.0009394.","1","1","0","2","0","0","0","0","0","0","0","1","0","2","2","1","0"
"phospholipid.catabolic.process..GO.0009395."," 0"," 0"," 0"," 0","10"," 1"," 3"," 3"," 4"," 0","13"," 0","11"," 0"," 0"," 0"," 0"
"folic.acid.containing.compound.biosynthetic.process..GO.0009396.","  0","  5","  0","  2"," 63"," 13"," 31"," 16"," 38"," 21","117"," 21"," 98"," 67"," 56"," 87","  8"
"nitrogen.fixation..GO.0009399.","  0"," 12","  0","  2"," 38","  0"," 20"," 14"," 24","  8","100"," 22"," 56"," 52"," 49","103","  2"
"phosphoenolpyruvate.dependent.sugar.phosphotransferase.system..GO.0009401.","  0","  0","  0"," 14","132","146","164"," 56"," 98"," 98","374","120","312","123","287","157","  0"
"toxin.biosynthetic.process..GO.0009403.","0","0","0","0","4","0","0","2","4","0","5","1","7","7","6","5","0"
"pathogenesis..GO.0009405.","  3"," 18","  0"," 10","144"," 16"," 21"," 21"," 11"," 11"," 66"," 21"," 56"," 27"," 13"," 47","  0"
"response.to.heat..GO.0009408.","  0","  0","  0","  0"," 50"," 18"," 13"," 29"," 30"," 38","192"," 21","125"," 95"," 53","138","  0"
"response.to.UV..GO.0009411."," 0"," 0"," 0"," 2"," 8"," 4"," 1"," 3"," 7"," 0","24"," 1","17"," 9"," 6","12"," 5"
"response.to.water..GO.0009415.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"chorismate.biosynthetic.process..GO.0009423.","  0","  0","  0","  0"," 92"," 25"," 34"," 31"," 52"," 64","308"," 47","203"," 99"," 76","151","  4"
"SOS.response..GO.0009432.","  0","  0","  0","  0","212"," 51","129","148","148"," 86","788","108","540","443","301","660"," 36"
"NAD.biosynthetic.process..GO.0009435.","  0"," 24","  0","  0"," 71"," 13"," 50"," 58"," 53"," 32","341"," 53","195","214","128","257","  8"
"glyoxylate.catabolic.process..GO.0009436.","0","0","0","0","2","0","0","1","6","0","0","0","1","0","0","9","0"
"carnitine.metabolic.process..GO.0009437.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","4","0"
"cyanate.metabolic.process..GO.0009439.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"glycolate.metabolic.process..GO.0009441.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"allantoin.assimilation.pathway..GO.0009442.","0","0","0","0","0","1","0","2","1","0","5","0","3","2","0","3","0"
"pyridoxal.5..phosphate.salvage..GO.0009443."," 0"," 7"," 0"," 0"," 7"," 0"," 6"," 3"," 7"," 0","16"," 8","11","10","19","14"," 0"
"putrescine.biosynthetic.process..GO.0009446."," 0"," 0"," 0"," 0"," 4"," 1","11"," 2"," 4"," 5","11"," 7"," 6"," 3"," 5"," 3"," 0"
"putrescine.catabolic.process..GO.0009447.","0","0","0","0","0","0","0","0","0","4","1","2","1","2","9","0","0"
"gamma.aminobutyric.acid.metabolic.process..GO.0009448."," 0"," 0"," 0"," 0","21"," 8"," 1"," 3"," 8","11","37"," 1","31","10","16"," 7"," 0"
"gamma.aminobutyric.acid.catabolic.process..GO.0009450."," 0"," 0"," 0"," 0"," 7","10"," 0","10"," 8"," 7","58","15","54","20"," 7","48"," 0"
"RNA.modification..GO.0009451."," 1"," 4"," 0"," 0","15"," 3","10","15","19"," 9","91","13","50","68","28","65"," 0"
"X7.methylguanosine.RNA.capping..GO.0009452.","0","1","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0"
"aerotaxis..GO.0009454.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"pollen.development..GO.0009555.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"detection.of.visible.light..GO.0009584."," 0"," 2"," 0"," 0","14"," 0"," 2"," 3","12"," 0","49"," 4","40","29"," 5","43"," 1"
"detection.of.virus..GO.0009597.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"response.to.external.stimulus..GO.0009605."," 0"," 0"," 0"," 0"," 3"," 3"," 0"," 3"," 1"," 3"," 2"," 5"," 6"," 1","14"," 2"," 1"
"response.to.biotic.stimulus..GO.0009607.","0","0","0","0","0","1","2","1","0","0","4","2","0","0","0","2","0"
"response.to.wounding..GO.0009611.","0","0","0","0","1","0","0","0","0","4","3","0","0","0","0","0","0"
"response.to.virus..GO.0009615.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"response.to.bacterium..GO.0009617.","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0"
"response.to.herbicide..GO.0009635.","0","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0"
"response.to.toxic.substance..GO.0009636.","0","0","0","5","8","6","3","1","2","0","5","0","8","3","8","2","0"
"response.to.high.light.intensity..GO.0009644.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"response.to.salt.stress..GO.0009651.","0","0","0","0","1","2","1","0","4","0","3","0","4","1","1","5","0"
"cytokinin.metabolic.process..GO.0009690.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"catechol.containing.compound.metabolic.process..GO.0009712."," 0"," 0"," 0"," 0"," 6"," 0"," 2"," 2"," 3"," 2","11"," 0","11"," 4"," 0"," 9"," 1"
"response.to.fructose..GO.0009750."," 1"," 2"," 0"," 1"," 7"," 6"," 5"," 3"," 5"," 2","10","13","13"," 2","13"," 0"," 0"
"carbohydrate.utilization..GO.0009758.","0","0","0","0","3","0","2","0","0","0","4","0","1","2","0","3","5"
"photosynthetic.electron.transport.chain..GO.0009767.","0","0","0","2","6","0","0","0","2","0","1","0","0","0","0","0","0"
"photosynthetic.electron.transport.in.photosystem.II..GO.0009772."," 1"," 0"," 3"," 7","14"," 6"," 0"," 1","14"," 3"," 8"," 0"," 2"," 1"," 0"," 4"," 0"
"photosynthetic.electron.transport.in.photosystem.I..GO.0009773.","0","0","0","1","3","0","0","0","2","0","0","0","0","0","0","0","0"
"embryo.development.ending.in.seed.dormancy..GO.0009793.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"cinnamic.acid.biosynthetic.process..GO.0009800.","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0"
"unidimensional.cell.growth..GO.0009826.","0","0","0","2","2","0","0","4","3","0","3","0","5","1","3","2","0"
"spore.germination..GO.0009847."," 1"," 0"," 0"," 0"," 6"," 0"," 2"," 3"," 7"," 0"," 5"," 0"," 5","19"," 1","12"," 1"
"auxin.biosynthetic.process..GO.0009851."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 0"," 1"," 0"," 0"," 0"," 5"," 0","16"," 0"," 0"
"photorespiration..GO.0009853.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"nodulation..GO.0009877."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","27"," 3"," 8","14"," 9","28"," 0"
"chloroplast.avoidance.movement..GO.0009903.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"dorsal.ventral.pattern.formation..GO.0009953.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"leaf.morphogenesis..GO.0009965.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"regulation.of.signal.transduction..GO.0009966.","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","2","0"
"thylakoid.membrane.organization..GO.0010027.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"response.to.organic.substance..GO.0010033."," 2"," 0"," 0"," 3","23"," 8","12","14"," 7"," 9","58","15","44","27","17","43"," 1"
"response.to.metal.ion..GO.0010038.","0","0","0","0","2","0","0","1","0","1","3","0","3","2","0","3","1"
"response.to.manganese.ion..GO.0010042.","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"response.to.zinc.ion..GO.0010043.","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"response.to.aluminum.ion..GO.0010044.","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"response.to.nickel.cation..GO.0010045.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phenylacetate.catabolic.process..GO.0010124."," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 5"," 0"," 0","40"," 3","31","30","30","36"," 0"
"mycothiol.biosynthetic.process..GO.0010125."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 7"," 1"," 7","17"," 3"," 5"," 0"
"mycothiol.metabolic.process..GO.0010126.","0","1","0","0","1","0","1","1","0","2","1","0","1","5","3","2","1"
"mycothiol.dependent.detoxification..GO.0010127.","0","1","0","0","1","0","1","1","0","2","1","0","1","5","3","2","1"
"benzoate.catabolic.process.via.CoA.ligation..GO.0010128.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"proline.catabolic.process.to.glutamate..GO.0010133."," 0"," 5"," 0"," 4","42","12","25","19","18"," 7","82","16","69","48","26","65"," 3"
"glucose.mediated.signaling.pathway..GO.0010255.","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0"
"hydrogen.peroxide.mediated.programmed.cell.death..GO.0010421.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"regulation.of.gene.expression..GO.0010468."," 1"," 1"," 0"," 0"," 2"," 1"," 5"," 4"," 5"," 3","13"," 7"," 9"," 9","17"," 9"," 1"
"proteasomal.protein.catabolic.process..GO.0010498."," 0"," 0"," 0"," 0"," 9"," 0"," 3","10"," 0"," 0","12"," 0"," 4","17","25","29"," 0"
"regulation.of.autophagy..GO.0010506.","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"positive.regulation.of.autophagy..GO.0010508.","0","0","0","2","1","1","2","0","1","0","4","0","3","0","2","0","1"
"miRNA.catabolic.process..GO.0010587.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"positive.regulation.of.gene.expression..GO.0010628.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"negative.regulation.of.gene.expression..GO.0010629.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"cardiac.muscle.cell.apoptotic.process..GO.0010659.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"regulation.of.ubiquinone.biosynthetic.process..GO.0010795."," 0"," 1"," 0"," 2","10"," 9"," 4"," 0"," 8"," 1","23"," 9","13","16"," 9"," 5"," 2"
"positive.regulation.of.triglyceride.biosynthetic.process..GO.0010867.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"positive.regulation.of.phosphatase.activity..GO.0010922.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"negative.regulation.of.barrier.septum.assembly..GO.0010974.","0","0","0","0","1","2","1","0","0","0","4","3","3","0","2","0","0"
