"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Ribosomal.protein.L34e..PF01199.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Ribosomal.protein.S8e..PF01201.","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0"
"Shikimate.kinase..PF01202."," 0"," 0"," 0"," 0"," 9"," 5"," 1","11","10","15","25"," 8","29","14","12","10"," 0"
"PF01203","0","0","0","0","1","0","4","1","2","1","4","0","0","0","0","0","0"
"Trehalase..PF01204."," 0"," 5"," 0"," 0"," 5"," 7"," 5"," 3"," 6"," 3","37","11","45","21","30","33"," 3"
"Uncharacterized.protein.family.UPF0029..PF01205.","0","0","0","0","2","0","0","0","0","0","8","0","0","0","0","2","0"
"Sulfurtransferase.TusA..PF01206.","0","0","0","0","1","0","5","0","0","1","3","2","6","2","0","0","0"
"Dihydrouridine.synthase..Dus...PF01207.","  0","  0","  0","  1"," 25"," 10"," 22"," 14"," 15","  9","107"," 16"," 53"," 32"," 10"," 36","  0"
"Uroporphyrinogen.decarboxylase..URO.D...PF01208."," 0"," 1"," 0"," 0","14"," 2"," 7"," 6","11"," 4","58","16","43","31","17","42"," 1"
"ubiE.COQ5.methyltransferase.family..PF01209."," 0"," 2"," 0"," 0","11"," 2"," 8"," 3"," 4"," 5","54"," 0","20","22","11","30"," 1"
"NAD.dependent.glycerol.3.phosphate.dehydrogenase.N.terminus..PF01210."," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 8"," 3"," 1","48"," 5","22","20"," 7","23"," 0"
"Beta.eliminating.lyase..PF01212."," 0"," 0"," 0"," 0","16"," 0"," 8","11"," 5"," 0","44","17","39","37","36","49"," 1"
"Adenylate.cyclase.associated..CAP..N.terminal..PF01213.","0","0","0","0","1","0","0","1","0","0","1","0","0","4","0","1","0"
"Casein.kinase.II.regulatory.subunit..PF01214.","0","0","0","0","1","0","1","1","0","1","0","0","2","2","0","0","1"
"Clathrin.adaptor.complex.small.chain..PF01217.","0","0","1","0","8","3","2","1","6","6","2","2","3","1","3","1","0"
"Coproporphyrinogen.III.oxidase..PF01218."," 0"," 0"," 0"," 1"," 8"," 3"," 3","10"," 6"," 6","28"," 1","14","16"," 6","14"," 4"
"Prokaryotic.diacylglycerol.kinase..PF01219.","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0"
"Dehydroquinase.class.II..PF01220."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 5","24"," 0","12"," 8"," 4","15"," 0"
"PF01222","0","0","0","0","9","1","0","0","1","1","1","1","3","3","4","1","2"
"DNA.RNA.non.specific.endonuclease..PF01223."," 0"," 1"," 0"," 0"," 7"," 4"," 0"," 0","11"," 2","24"," 2","13","10"," 1"," 5"," 0"
"Mur.ligase.family..catalytic.domain..PF01225.","  0","  0","  0","  0"," 61"," 20"," 37"," 52"," 42"," 40","226"," 31","143","105"," 54","138","  7"
"Formate.nitrite.transporter..PF01226."," 0"," 0"," 0"," 3"," 7"," 7"," 8"," 3"," 6"," 4","22"," 8","17","12"," 9"," 5"," 0"
"GTP.cyclohydrolase.I..PF01227."," 0"," 2"," 0"," 0","12"," 0"," 4"," 2"," 6"," 1","39"," 5","18","36","18","19"," 4"
"Glycine.radical..PF01228."," 0"," 0"," 0"," 0"," 8"," 1","16"," 0"," 6"," 4","14"," 1","64","10","25","10"," 0"
"Glycosyl.hydrolases.family.39..PF01229."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 6"," 5"," 7","14"," 0"
"HIT.domain..PF01230."," 0"," 0"," 0"," 0"," 6"," 1"," 9"," 9"," 4"," 6","30"," 2","20"," 7","12","25"," 2"
"Indoleamine.2.3.dioxygenase..PF01231.","0","1","0","1","9","0","0","1","1","1","6","1","3","1","3","0","0"
"Mannitol.dehydrogenase.Rossmann.domain..PF01232."," 0"," 0"," 0"," 3","11","12","10"," 6","18"," 7","35","21","61","20","23","26"," 1"
"Myristoyl.CoA.protein.N.myristoyltransferase..N.terminal.domain..PF01233.","0","0","0","0","2","0","0","0","2","2","0","0","2","0","1","1","0"
"PF01235"," 0"," 0"," 0"," 0","20"," 1"," 6"," 5","13"," 7","26"," 3","36"," 5","11"," 6"," 0"
"Oxysterol.binding.protein..PF01237.","0","0","0","2","3","1","1","0","5","2","4","0","3","0","0","0","0"
"Phosphomannose.isomerase.type.I..PF01238.","0","0","0","0","1","0","1","0","0","1","6","0","7","0","5","3","0"
"Protein.prenyltransferase.alpha.subunit.repeat..PF01239.","0","0","0","0","1","0","0","0","0","0","2","0","2","0","0","0","0"
"X6.pyruvoyl.tetrahydropterin.synthase..PF01242."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 1","23"," 0"," 9"," 5"," 0"," 8"," 0"
"Pyridoxamine.5..phosphate.oxidase..PF01243."," 0"," 0"," 0"," 1","21"," 4"," 6","11"," 8"," 2","76","12","29","33","18","37"," 6"
"Membrane.dipeptidase..Peptidase.family.M19...PF01244."," 0"," 0"," 0"," 0","14"," 0"," 1"," 5"," 5"," 0","23"," 7","22","14","14","27"," 1"
"Ribosomal.protein.L19..PF01245."," 0"," 0"," 0"," 0"," 4"," 0"," 2"," 1"," 1"," 2","17"," 1"," 5","10"," 8","20"," 0"
"Ribosomal.protein.L24e..PF01246.","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"Ribosomal.protein.L7Ae.L30e.S12e.Gadd45.family..PF01248.","0","0","0","0","1","0","0","0","0","1","3","0","0","0","0","0","0"
"Ribosomal.protein.S21e..PF01249.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"Ribosomal.protein.S6..PF01250."," 0"," 0"," 0"," 0"," 6"," 0"," 3"," 0"," 0"," 0","13"," 0"," 7"," 2"," 4","11"," 0"
"Ribosomal.protein.S7e..PF01251.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF01252"," 0"," 0"," 0"," 0"," 3"," 6"," 6"," 4"," 0"," 0","13"," 1"," 8"," 4"," 1","12"," 0"
"Translation.initiation.factor.SUI1..PF01253.","0","0","0","1","4","7","3","1","0","1","2","1","5","1","0","3","0"
"Putative.undecaprenyl.diphosphate.synthase..PF01255."," 0"," 0"," 0"," 3"," 5"," 5"," 3","11"," 7"," 0","20"," 0","27","38","18","17"," 0"
"Carbohydrate.kinase..PF01256."," 0"," 2"," 0"," 0","10","13"," 4"," 3"," 4"," 1","24"," 7","22","13"," 3","16"," 0"
"Prokaryotic.dksA.traR.C4.type.zinc.finger..PF01258."," 0"," 0"," 0"," 0"," 2"," 1"," 4"," 4"," 4"," 2","17"," 4","10","10"," 9","10"," 1"
"SAICAR.synthetase..PF01259."," 0"," 0"," 0"," 0"," 2"," 0","10","10"," 4"," 1","33"," 0","16","20","21","24"," 4"
"Xylose.isomerase.like.TIM.barrel..PF01261.","  0","  0","  0","  0"," 59"," 33"," 29"," 45"," 58","  6","169"," 24","142","135","180","151"," 13"
"Alanine.dehydrogenase.PNT..C.terminal.domain..PF01262."," 0"," 0"," 0"," 0","20"," 3"," 4"," 6"," 2"," 5","40","15","31","30","24","66"," 0"
"Aldose.1.epimerase..PF01263."," 1"," 3"," 0"," 0","13"," 1"," 4"," 3"," 1"," 0","63","10","29","36","18","48"," 0"
"Chorismate.synthase..PF01264."," 0"," 0"," 0"," 0"," 8"," 3"," 0"," 0"," 8"," 3","40"," 1","34","18"," 9","24"," 0"
"PF01265","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2"
"FAD.dependent.oxidoreductase..PF01266.","  0","  2","  0"," 16","127"," 48"," 63"," 66","100"," 48","415"," 82","282","211","156","258"," 13"
"F.actin.capping.protein.alpha.subunit..PF01267.","0","0","0","0","1","0","2","2","1","0","0","0","1","0","0","0","0"
"Formate..tetrahydrofolate.ligase..PF01268."," 0"," 0"," 0"," 1","15"," 1"," 4"," 0"," 4"," 0"," 4"," 0","13","14"," 5","18"," 4"
"Fibrillarin..PF01269.","0","0","0","1","3","0","0","0","0","0","1","0","0","0","0","4","0"
"Glycosyl.hydrolases.family.8..PF01270.","1","2","0","0","4","2","2","0","0","1","6","2","6","1","9","7","0"
"Transcription.elongation.factor..GreA.GreB..C.term..PF01272."," 0"," 1"," 0"," 4"," 6"," 2"," 7"," 9"," 7","11","52"," 5","28","24","14","40"," 6"
"Malate.synthase..PF01274."," 0"," 0"," 0"," 0","20"," 0"," 8"," 8","10"," 7","67"," 6","24","36","24","42"," 0"
"Orn.Lys.Arg.decarboxylase..major.domain..PF01276."," 0"," 3"," 0"," 0"," 8","11","10"," 2","20"," 3","77","21","41","27","27","25"," 0"
"Omptin.family..PF01278.","0","1","0","0","0","9","0","0","0","0","1","5","1","0","0","1","0"
"Ribosomal.protein.L19e..PF01280.","0","0","0","0","2","0","1","0","0","0","2","0","1","4","0","1","1"
"Ribosomal.protein.L9..N.terminal.domain..PF01281."," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 3"," 1","15"," 2"," 6"," 9"," 3"," 8"," 0"
"Ribosomal.protein.S24e..PF01282.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"PF01284","0","0","0","0","2","0","0","0","0","0","3","0","2","0","0","0","0"
"TEA.ATTS.domain.family..PF01285.","0","0","0","0","1","2","0","0","0","0","1","0","0","0","0","0","0"
"Eukaryotic.elongation.factor.5A.hypusine..DNA.binding.OB.fold..PF01287.","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1"
"X7.8.dihydro.6.hydroxymethylpterin.pyrophosphokinase..HPPK...PF01288."," 0"," 2"," 0"," 1"," 4"," 2"," 3"," 2"," 5"," 3","12"," 3","11"," 1"," 2"," 6"," 4"
"Prokaryotic.cytochrome.b561..PF01292.","0","0","0","0","0","0","0","0","2","1","7","0","4","5","2","4","0"
"Phosphoenolpyruvate.carboxykinase..PF01293."," 0"," 0"," 0"," 0","14"," 2"," 1","11","10"," 0","37"," 5","36","20","18","52"," 0"
"Ribosomal.protein.L13e..PF01294.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"PF01295"," 0"," 0"," 0"," 0"," 2","11"," 4"," 0"," 6"," 3"," 6"," 3","21"," 0"," 5"," 0"," 0"
"Periplasmic.solute.binding.protein.family..PF01297."," 0"," 0"," 0"," 0"," 5"," 4"," 8"," 6"," 6"," 1","37"," 2","21","12","16","11"," 4"
"Telomere.recombination..PF01300."," 0"," 0"," 0"," 0","14"," 6"," 4"," 6"," 4"," 8","24"," 0","32","25","13","19"," 0"
"Glycosyl.hydrolases.family.35..PF01301."," 0"," 1"," 0"," 0"," 3"," 3"," 3"," 6"," 4"," 1","39"," 0","20","19"," 9","25"," 1"
"CAP.Gly.domain..PF01302.","0","0","0","2","5","2","0","3","2","5","2","1","8","0","2","0","0"
"LacY.proton.sugar.symporter..PF01306."," 0"," 0"," 0"," 0"," 4"," 3"," 5"," 0"," 6"," 3"," 5"," 3"," 7"," 0","31"," 0"," 0"
"PF01311"," 0"," 2"," 0"," 1"," 6"," 0"," 3"," 0"," 0"," 3","25"," 7","15","13","11","23"," 0"
"FlhB.HrpN.YscU.SpaS.Family..PF01312."," 0"," 2"," 0"," 3"," 7"," 6"," 2"," 4"," 3"," 4","44","17","28"," 8","15","36"," 1"
"PF01313","0","0","0","1","0","2","0","0","1","2","6","2","2","1","3","7","0"
"Aldehyde.ferredoxin.oxidoreductase..domains.2...3..PF01314.","0","0","0","1","0","0","0","0","0","0","0","0","2","1","3","4","0"
"Aldehyde.oxidase.and.xanthine.dehydrogenase..a.b.hammerhead.domain..PF01315.","  0","  0","  0","  0"," 39","  0","  2"," 24"," 20","  0","156"," 24","106","136"," 77","162","  7"
"Arginine.repressor..DNA.binding.domain..PF01316.","0","0","0","0","3","0","8","3","1","0","1","0","3","0","2","4","0"
"Creatinase.Prolidase.N.terminal.domain..PF01321."," 0"," 0"," 0"," 0","25"," 4","18"," 7","17","16","63"," 3","47","43","37","39"," 1"
"Cytochrome.C...PF01322.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"DSBA.like.thioredoxin.domain..PF01323."," 0"," 0"," 0"," 0","16"," 4"," 2"," 0","13"," 0","44"," 9","31","18"," 3","17"," 0"
"Iron.dependent.repressor..N.terminal.DNA.binding.domain..PF01325."," 4"," 0"," 0"," 0"," 2"," 4"," 3"," 3"," 0"," 0"," 8"," 0","14","13","15"," 8"," 2"
"Pyruvate.phosphate.dikinase..PEP.pyruvate.binding.domain..PF01326.","  0","  0","  0","  0"," 44"," 15"," 14"," 10"," 19","  6","134"," 34","105"," 86"," 69","100","  9"
"Polypeptide.deformylase..PF01327."," 0"," 0"," 0"," 0","14"," 0","14"," 4"," 4"," 0","48"," 3","17","16"," 9","30"," 0"
"Peroxidase..family.2..PF01328."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 2"," 1"," 0","18"," 1","10"," 3"," 4"," 2"," 1"
"Pterin.4.alpha.carbinolamine.dehydratase..PF01329.","0","0","0","0","0","0","0","1","0","0","2","0","1","3","1","9","1"
"RuvA.N.terminal.domain..PF01330."," 0"," 2"," 0"," 0"," 6"," 2"," 7"," 2"," 5"," 1","28"," 6","16"," 6"," 7"," 9"," 1"
"mRNA.capping.enzyme..catalytic.domain..PF01331.","0","0","0","0","0","0","1","0","1","0","1","0","2","0","0","0","0"
"Apocytochrome.F..C.terminal..PF01333.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"OB.fold.nucleic.acid.binding.domain..PF01336.","  0","  0","  0","  0","141"," 17"," 68","114"," 89"," 43","493"," 39","326","282","184","360"," 27"
"Barstar..barnase.inhibitor...PF01337."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10"," 0"," 1"," 1"," 0"," 4"," 0"
"CheB.methylesterase..PF01339.","  3","  5","  0","  0"," 12","  7"," 12"," 23"," 27","  4","104"," 16"," 57"," 52"," 26","111","  4"
"Met.Apo.repressor..MetJ..PF01340.","0","0","0","2","0","0","2","1","0","0","0","1","2","0","0","0","0"
"Glycosyl.hydrolases.family.6..PF01341.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peptidase.family.S49..PF01343."," 0"," 0"," 0"," 0","13","12"," 7"," 9","13"," 5","66","11","26","33"," 9","30"," 0"
"Kelch.motif..PF01344.","0","0","0","0","5","0","0","0","0","0","3","0","4","0","0","0","0"
"PF01345","  0","  0","  0"," 14"," 64"," 14"," 34"," 18"," 40"," 46","135","  6","  8"," 39","  0"," 32","  0"
"Domain.amino.terminal.to.FKBP.type.peptidyl.prolyl.isomerase..PF01346."," 0"," 2"," 0"," 5","19"," 8","13"," 5"," 9"," 5","25"," 6","21","11"," 8"," 1"," 0"
"Lipoprotein.amino.terminal.region..PF01347.","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"PF01348","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Ribonuclease.HII..PF01351."," 0"," 0"," 0"," 0","12"," 0"," 0"," 3"," 5"," 0","21"," 7","14"," 7","10","11"," 0"
"KRAB.box..PF01352.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"Transposase..partial.DDE.domain...PF01359."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0"," 2"," 0"," 0"
"Tautomerase.enzyme..PF01361.","0","0","0","0","0","0","2","0","0","0","9","0","1","0","1","5","0"
"FYVE.zinc.finger..PF01363.","0","2","4","1","7","0","3","3","6","3","6","1","7","1","1","3","0"
"Peptidase.family.C25..PF01364."," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 0","35"," 0"," 4","32"," 0","17"," 0"
"RIH.domain..PF01365.","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","1","0"
"X5..3..exonuclease..C.terminal.SAM.fold..PF01367.","  0","  0","  0","  0"," 41"," 14"," 37"," 33"," 28"," 21","151"," 16","109","106"," 70","112","  9"
"DHH.family..PF01368."," 0"," 0"," 0"," 0","23"," 0","11","21","25","12","74","11","53","43","16","44"," 0"
"Sec7.domain..PF01369."," 0"," 0"," 0"," 2","17"," 2"," 6"," 1","12"," 5","15"," 1","20"," 5"," 0"," 1"," 3"
"NAD.dependent.epimerase.dehydratase.family..PF01370.","  0","  0","  0","  0","123"," 43"," 41"," 94"," 63"," 30","425"," 56","367","247","240","350"," 20"
"Trp.repressor.protein..PF01371.","0","0","0","0","0","2","2","1","0","1","0","0","1","0","3","2","0"
"Glycosyl.hydrolase.family.14..PF01373.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"Glycosyl.hydrolase.family.46..PF01374.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Porphobilinogen.deaminase..dipyromethane.cofactor.binding.domain..PF01379."," 0"," 0"," 0"," 0","15"," 0"," 8"," 1"," 7"," 5","29"," 0","17","20"," 7","16"," 0"
"SIS.domain..PF01380.","  6"," 15","  0","  3"," 67"," 38"," 47"," 49"," 39"," 37","191"," 37","167","122"," 93","121","  8"
"Helix.turn.helix..PF01381.","  2","  1","  0","  5"," 44"," 27"," 27"," 28"," 26"," 17","116"," 21"," 65"," 36"," 57"," 73","  7"
"CpcD.allophycocyanin.linker.domain..PF01383.","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"PF01384"," 0"," 5"," 0"," 4","22"," 2"," 6"," 9","15","21","65","18","44","31","43","51"," 1"
"PF01385"," 0"," 0"," 0"," 0","20"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 0"
"Ribosomal.L25p.family..PF01386."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 8"," 9"," 0","29"," 4"," 9","19"," 3"," 5"," 0"
"ARID.BRIGHT.DNA.binding.domain..PF01388."," 0"," 0"," 1"," 0"," 5"," 8"," 0"," 1"," 6","10"," 6"," 1"," 5"," 4"," 1"," 1"," 0"
"OmpA.like.transmembrane.domain..PF01389.","0","1","0","0","0","6","0","0","0","7","3","2","2","1","0","0","0"
"Collagen.triple.helix.repeat..20.copies...PF01391."," 0"," 0"," 0"," 2","25"," 3"," 9"," 4","11","11","49"," 9"," 0"," 1"," 1"," 0"," 0"
"Fz.domain..PF01392.","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Chromo.shadow.domain..PF01393.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Clathrin.propeller.repeat..PF01394.","0","0","0","0","0","0","0","1","2","0","2","2","1","2","0","0","0"
"PF01396"," 0"," 0"," 0"," 0","28"," 4","25"," 3","10","13","52"," 7","69","18","39","42"," 0"
"JAB1.Mov34.MPN.PAD.1.ubiquitin.protease..PF01398.","0","0","0","0","3","0","0","0","0","0","0","0","1","4","0","0","0"
"PCI.domain..PF01399."," 0"," 0"," 0"," 0","15"," 0"," 3"," 5","10","14","29"," 2","10"," 0"," 1"," 0"," 0"
"Astacin..Peptidase.family.M12A...PF01400.","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0"
"Angiotensin.converting.enzyme..PF01401."," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 7"," 1","13"," 0"," 4"," 9","10","20"," 1"
"Ribbon.helix.helix.protein..copG.family..PF01402.","0","0","0","0","3","0","0","0","0","0","5","0","3","2","0","5","0"
"Sema.domain..PF01403.","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0"
"Ephrin.receptor.ligand.binding.domain..PF01404.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"tRNA.synthetases.class.I..C..catalytic.domain..PF01406."," 0"," 0"," 0"," 0","12","10","19","23","15"," 8","74"," 7","56","48","37","56"," 4"
"Oxidoreductase.family..NAD.binding.Rossmann.fold..PF01408.","  0","  0","  0","  0"," 64"," 34"," 24"," 63"," 58","  9","168"," 21","161","122","142","189"," 11"
"tRNA.synthetases.class.II.core.domain..F...PF01409."," 3"," 2"," 0"," 0","12"," 2","11"," 9","12"," 2","41"," 0","24","32","18","46"," 5"
"Fibrillar.collagen.C.terminal.domain..PF01410.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"tRNA.synthetases.class.II..A...PF01411.","  0","  0","  0","  0"," 50","  7"," 31"," 22"," 31"," 22","162"," 26","124"," 85"," 66","122","  0"
"Putative.GTPase.activating.protein.for.Arf..PF01412.","1","0","1","1","2","3","3","2","2","4","3","0","4","3","2","1","1"
"tRNA.pseudouridine.synthase..PF01416."," 0"," 1"," 0"," 0","16"," 3"," 5"," 7"," 7"," 7","37"," 2","27","15","14","14"," 4"
"ENTH.domain..PF01417.","0","0","0","0","3","0","0","0","1","1","0","0","0","0","3","0","0"
"Helix.turn.helix.domain..rpiR.family..PF01418."," 8","16"," 0"," 0","10","18","20","11","10"," 4","43","19","45"," 3","39","29"," 2"
"Type.I.restriction.modification.DNA.specificity.domain..PF01420."," 0"," 1"," 0"," 0"," 8","20"," 7"," 2"," 6"," 0","35"," 0","13","17"," 2","28"," 0"
"Reprolysin..M12B..family.zinc.metalloprotease..PF01421.","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PF01422","0","0","0","1","3","0","0","0","2","0","1","0","0","0","0","0","0"
"LSM.domain..PF01423."," 0"," 3"," 0"," 0"," 3"," 3"," 3"," 2"," 3"," 2","12"," 5","14"," 6"," 5","13"," 0"
"R3H.domain..PF01424.","0","0","0","2","9","2","1","3","6","1","7","4","3","5","3","2","2"
"Amidase..PF01425.","  0","  0","  0","  0"," 46"," 13"," 49"," 44"," 35"," 31","168"," 15","125"," 84"," 47"," 99","  5"
"BAH.domain..PF01426.","0","0","0","0","4","2","1","0","2","3","4","0","3","1","1","0","1"
"D.ala.D.ala.dipeptidase..PF01427.","0","0","0","0","1","0","0","0","1","0","4","0","1","0","2","0","1"
"AN1.like.Zinc.finger..PF01428.","0","0","0","0","1","0","1","1","1","0","0","0","2","1","2","0","0"
"Hsp33.protein..PF01430."," 0"," 0"," 0"," 0","15"," 1"," 5"," 5"," 3"," 7","33"," 5","15","18"," 6","13"," 1"
"Peptidase.family.M13..PF01431."," 0"," 0"," 0"," 0"," 6"," 0"," 3","10"," 2"," 1","78"," 4","39","61","25","70"," 5"
"Peptidase.family.M3..PF01432.","  0","  0","  0","  0"," 42","  1"," 39"," 34"," 27"," 18","135"," 17"," 99"," 89"," 46","122","  0"
"Peptidase.family.M1..PF01433.","  0","  0","  0","  0"," 54","  4"," 13"," 34"," 35"," 18","210"," 26","142","115"," 66","187","  9"
"Peptidase.family.M41..PF01434.","  0","  0","  0","  0"," 36","  2"," 21"," 26"," 14"," 31","145","  8"," 76"," 61"," 54"," 97","  0"
"Peptidase.family.M48..PF01435.","  0","  0","  0","  0"," 52"," 15","  3"," 14"," 18"," 23","150"," 11"," 87"," 56"," 15"," 81","  0"
"NHL.repeat..PF01436.","0","0","0","0","4","0","0","0","0","3","6","0","7","3","5","4","0"
"Plexin.repeat..PF01437.","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0"
"Apolipoprotein.A1.A4.E.domain..PF01442.","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","0"
"Viral..Superfamily.1..RNA.helicase..PF01443.","0","0","0","0","1","0","0","0","0","0","0","0","2","3","0","2","0"
"PF01446"," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 1","15"," 3"," 6"," 3"," 1"," 7"," 1"
"Thermolysin.metallopeptidase..catalytic.domain..PF01447."," 0"," 0"," 0"," 0"," 6"," 1"," 5"," 4"," 8"," 0","23"," 4","22","10","13","18"," 1"
"ELM2.domain..PF01448.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"Acetohydroxy.acid.isomeroreductase..catalytic.domain..PF01450."," 0"," 0"," 0"," 0"," 2"," 8","10","12"," 6"," 7","81"," 3","40","54","18","23"," 3"
"Low.molecular.weight.phosphotyrosine.protein.phosphatase..PF01451."," 0"," 1"," 0"," 0"," 9"," 0"," 1"," 0"," 9"," 0","23"," 0"," 4","15"," 6","12"," 0"
"D.mannose.binding.lectin..PF01453.","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"MAGE.family..PF01454.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"HupF.HypC.family..PF01455.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Leishmanolysin..PF01457.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"Uncharacterized.protein.family..UPF0051...PF01458.","  0","  0","  0","  0"," 24","  4"," 11","  9","  2","  2"," 64","  0"," 41"," 90"," 55","117","  9"
"Eukaryotic.porin..PF01459.","0","0","0","0","2","0","1","0","0","0","3","0","0","0","2","0","0"
"Leucine.rich.repeat.N.terminal.domain..PF01462.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"Transglycosylase.SLT.domain..PF01464.","  0","  7","  0","  1"," 53"," 35"," 22"," 26"," 35"," 35","198"," 46","139"," 66"," 38","108","  0"
