"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"X.oxidoreductase.activity..acting.on.NAD.P.H..quinone.or.similar.compound.as.acceptor..GO.0016655.."," 0"," 0"," 0"," 2"," 3"," 2"," 1"," 0"," 3"," 3"," 5"," 0","15"," 4","14"," 9"," 0"
"X.oxidoreductase.activity..acting.on.other.nitrogenous.compounds.as.donors..GO.0016661.."," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 2"," 3","27"," 4","13","13"," 8"," 9"," 1"
"X.oxidoreductase.activity..acting.on.a.sulfur.group.of.donors..GO.0016667.."," 0"," 0"," 0"," 0"," 3"," 1"," 0"," 5"," 1"," 0","29"," 5","10"," 4"," 5"," 6"," 0"
"X.oxidoreductase.activity..acting.on.a.sulfur.group.of.donors..NAD.P..as.acceptor..GO.0016668.."," 0"," 0"," 0"," 0"," 1"," 0"," 5"," 0"," 0"," 0"," 5"," 0","11"," 6"," 0"," 4"," 0"
"X.oxidoreductase.activity..acting.on.a.sulfur.group.of.donors..oxygen.as.acceptor..GO.0016670..","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"X.oxidoreductase.activity..acting.on.a.sulfur.group.of.donors..disulfide.as.acceptor..GO.0016671..","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0"
"X.oxidoreductase.activity..acting.on.diphenols.and.related.substances.as.donors..GO.0016679..","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0"
"X.oxidoreductase.activity..acting.on.diphenols.and.related.substances.as.donors..oxygen.as.acceptor..GO.0016682..","  4","  2","  0","  2"," 16","  8"," 11"," 14"," 30"," 18","112"," 21"," 60"," 38"," 16"," 69","  5"
"manganese.peroxidase.activity..GO.0016689.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"chloride.peroxidase.activity..GO.0016691.","0","0","0","0","0","0","0","0","1","0","5","0","0","2","2","1","0"
"NADH.peroxidase.activity..GO.0016692.","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0"
"X.oxidoreductase.activity..acting.on.single.donors.with.incorporation.of.molecular.oxygen..GO.0016701.."," 0"," 0"," 0"," 0"," 7"," 3"," 1"," 5"," 2"," 2","20"," 6","18","16","18"," 8"," 0"
"X.oxidoreductase.activity..acting.on.single.donors.with.incorporation.of.molecular.oxygen..incorporation.of.two.atoms.of.oxygen..GO.0016702..","1","1","0","0","2","1","2","1","0","2","9","3","3","8","2","7","2"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..GO.0016705..","  0","  0","  0","  0","206"," 28"," 57"," 77"," 88"," 32","406"," 53","283","292","225","330"," 14"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..2.oxoglutarate.as.one.donor..and.incorporation.of.one.atom.each.of.oxygen.into.both.donors..GO.0016706..","  0","  0","  0","  6"," 58"," 13"," 18"," 26"," 23"," 20","100"," 14"," 68"," 45"," 18"," 71","  5"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..NAD.P.H.as.one.donor..and.incorporation.of.two.atoms.of.oxygen.into.one.donor..GO.0016708.."," 0"," 0"," 0"," 0","28"," 0","15"," 2"," 2"," 0","54"," 4","51","27","18","47"," 0"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..NAD.P.H.as.one.donor..and.incorporation.of.one.atom.of.oxygen..GO.0016709.."," 0"," 0"," 0"," 1","22"," 7","17","10","17"," 5","46","14","41","12","19","26"," 0"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..reduced.flavin.or.flavoprotein.as.one.donor..and.incorporation.of.one.atom.of.oxygen..GO.0016712..","0","0","0","0","1","6","0","2","5","0","3","0","7","1","1","5","0"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..reduced.pteridine.as.one.donor..and.incorporation.of.one.atom.of.oxygen..GO.0016714..","0","0","0","0","0","1","0","0","0","0","3","0","3","1","0","0","0"
"X.oxidoreductase.activity..acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..reduced.ascorbate.as.one.donor..and.incorporation.of.one.atom.of.oxygen..GO.0016715.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 7"," 0"," 2","19"," 0"," 8"," 0"
"X.oxidoreductase.activity..acting.on.paired.donors..with.oxidation.of.a.pair.of.donors.resulting.in.the.reduction.of.molecular.oxygen.to.two.molecules.of.water..GO.0016717.."," 1"," 0"," 0"," 0","20"," 3"," 5"," 1","11"," 3","19"," 6"," 6","10"," 7"," 3"," 2"
"delta12.fatty.acid.dehydrogenase.activity..GO.0016720.","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"X.oxidoreductase.activity..oxidizing.metal.ions..GO.0016722.."," 0"," 0"," 0"," 0"," 6"," 0"," 2"," 0"," 3"," 0","16"," 5","13","14","16","33"," 0"
"X.oxidoreductase.activity..acting.on.CH.or.CH2.groups..GO.0016725..","0","0","0","0","2","0","0","0","0","0","1","0","1","1","1","0","0"
"X.oxidoreductase.activity..acting.on.CH.or.CH2.groups..NAD.or.NADP.as.acceptor..GO.0016726.."," 0"," 0"," 0"," 0"," 4"," 5"," 2"," 0","10"," 8","33"," 1","21"," 9"," 6","16"," 0"
"X.oxidoreductase.activity..acting.on.iron.sulfur.proteins.as.donors..GO.0016730..","0","0","0","1","3","3","1","0","3","2","1","0","0","2","1","3","0"
"X.oxidoreductase.activity..acting.on.iron.sulfur.proteins.as.donors..NAD.or.NADP.as.acceptor..GO.0016731..","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"transferase.activity..GO.0016740.","   0","  16","   0","   0"," 698"," 192"," 386"," 420"," 450"," 238","2712"," 338","1910","1694","1071","2143","  74"
"X.transferase.activity..transferring.one.carbon.groups..GO.0016741..","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"X.hydroxymethyl...formyl..and.related.transferase.activity..GO.0016742.."," 0"," 0"," 0"," 0","10","26"," 6"," 6","16","11","68","20","54","30","29","45"," 3"
"carboxyl..or.carbamoyltransferase.activity..GO.0016743.","0","0","0","0","2","0","3","0","0","3","3","0","3","0","1","3","0"
"X.transferase.activity..transferring.aldehyde.or.ketonic.groups..GO.0016744..","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"X.transferase.activity..transferring.acyl.groups..GO.0016746..","  0","  0","  0","  0","175"," 24"," 77","104","105"," 54","588"," 78","373","428","268","479"," 29"
"X.transferase.activity..transferring.acyl.groups.other.than.amino.acyl.groups..GO.0016747..","  0","  0","  0","  0","165"," 91"," 92"," 87","121"," 74","542"," 84","334","208","156","201","  8"
"X.transferase.activity..transferring.amino.acyl.groups..GO.0016755..","0","0","0","0","0","0","4","0","1","0","3","0","4","7","1","4","0"
"glutathione.gamma.glutamylcysteinyltransferase.activity..GO.0016756.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"X.transferase.activity..transferring.glycosyl.groups..GO.0016757..","  0"," 14","  0","  6","125"," 69"," 45"," 37"," 73"," 40","289"," 29","145","162"," 92","165","  2"
"X.transferase.activity..transferring.hexosyl.groups..GO.0016758..","  0","  0","  0","  0"," 58"," 10"," 12"," 20"," 32"," 15","133"," 11","107"," 91"," 39"," 91","  0"
"cellulose.synthase.activity..GO.0016759."," 0"," 0"," 0"," 1"," 6"," 4"," 6"," 1"," 2"," 1"," 7"," 4"," 4"," 6"," 9","11"," 0"
"cellulose.synthase..UDP.forming..activity..GO.0016760."," 0"," 0"," 0"," 1"," 2","33","11"," 4","20"," 0","26"," 4","44"," 3","11"," 5"," 1"
"X.transferase.activity..transferring.pentosyl.groups..GO.0016763..","  0","  0","  0","  0"," 45"," 15"," 30"," 24"," 17"," 17","132"," 40"," 89"," 36"," 46"," 77","  0"
"X.transferase.activity..transferring.alkyl.or.aryl..other.than.methyl..groups..GO.0016765..","  0","  0","  0","  0"," 28","  0"," 30"," 31"," 10","  0","125","  8"," 59"," 89"," 67","122","  0"
"geranylgeranyl.diphosphate.geranylgeranyltransferase.activity..GO.0016767.","0","0","0","0","0","0","0","0","0","0","2","0","1","3","0","6","0"
"X.transferase.activity..transferring.phosphorus.containing.groups..GO.0016772..","  0","  0","  0","  0","142"," 34"," 37"," 40"," 70"," 55","337"," 48","160","136"," 98","172","  0"
"X.phosphotransferase.activity..alcohol.group.as.acceptor..GO.0016773..","  0","  0","  0","  0"," 76"," 36"," 29"," 20"," 56"," 16","204"," 17","156","102"," 91","125","  8"
"X.phosphotransferase.activity..carboxyl.group.as.acceptor..GO.0016774..","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0"
"X.phosphotransferase.activity..nitrogenous.group.as.acceptor..GO.0016775..","0","0","0","0","0","0","3","0","0","0","0","0","1","3","0","0","0"
"X.phosphotransferase.activity..phosphate.group.as.acceptor..GO.0016776.."," 0"," 0"," 0"," 1"," 3"," 0"," 0"," 2"," 1"," 0","24"," 3","16","20"," 8","21"," 0"
"nucleotidyltransferase.activity..GO.0016779.","  0","  0","  0","  2"," 76"," 13"," 31"," 38"," 62"," 22","179"," 26","106","115"," 91","133","  3"
"X.phosphotransferase.activity..for.other.substituted.phosphate.groups..GO.0016780.."," 0"," 0"," 0"," 0","10","10","12","11"," 8"," 7","19"," 3","27","22","17","15"," 0"
"X.phosphotransferase.activity..paired.acceptors..GO.0016781..","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"sulfurtransferase.activity..GO.0016783."," 0"," 0"," 0"," 0","23"," 3","12","22","26"," 9","79","18","55","32","33","75"," 0"
"X3.mercaptopyruvate.sulfurtransferase.activity..GO.0016784."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 1"," 0","12"," 0"
"hydrolase.activity..GO.0016787.","   0","  38","   0","   0"," 814"," 220"," 463"," 595"," 597"," 261","2832"," 373","2108","1795","1192","2210","  86"
"X.hydrolase.activity..acting.on.ester.bonds..GO.0016788..","  0","  0","  0","  0","166"," 48"," 70"," 78"," 82"," 31","376"," 65","324","121"," 98","242","  0"
"thiolester.hydrolase.activity..GO.0016790."," 0"," 2"," 0"," 0"," 4"," 2"," 5"," 2"," 8"," 2","19","12"," 4"," 3"," 4"," 4"," 2"
"phosphatase.activity..GO.0016791.","  0","  2","  0","  7"," 73"," 29"," 25"," 31"," 44"," 32","154"," 13"," 67"," 45"," 28"," 49","  1"
"phosphoric.triester.hydrolase.activity..GO.0016795."," 0"," 1"," 0"," 1"," 1"," 3"," 0"," 3"," 7"," 0","16"," 4"," 5"," 1"," 8"," 1"," 0"
"X.hydrolase.activity..acting.on.glycosyl.bonds..GO.0016798..","  0","  0","  0","  3"," 33"," 13"," 29"," 34"," 23","  1","174"," 24","148","153"," 90","153"," 10"
"X.hydrolase.activity..hydrolyzing.N.glycosyl.compounds..GO.0016799.."," 0"," 0"," 0"," 0"," 4"," 3"," 6"," 8"," 0"," 2","22"," 2","22","22","15","25"," 0"
"dipeptidase.activity..GO.0016805."," 0"," 0"," 0"," 2","28"," 4"," 9","17","20"," 3","83","15","40","33","39","55"," 3"
"X.hydrolase.activity..acting.on.carbon.nitrogen..but.not.peptide..bonds..GO.0016810..","  0","  0","  0","  0","139"," 14"," 77","120","102"," 57","537"," 71","403","374","238","382"," 43"
"X.hydrolase.activity..acting.on.carbon.nitrogen..but.not.peptide..bonds..in.linear.amides..GO.0016811.."," 0"," 0"," 0"," 0","43"," 9","15","27","19","17","60"," 7","79","44","42","50"," 4"
"X.hydrolase.activity..acting.on.carbon.nitrogen..but.not.peptide..bonds..in.cyclic.amides..GO.0016812.."," 0"," 0"," 0"," 0","15"," 0"," 7"," 1"," 0"," 0","34"," 3","11","30"," 3","25"," 0"
"X.hydrolase.activity..acting.on.carbon.nitrogen..but.not.peptide..bonds..in.linear.amidines..GO.0016813..","  0","  0","  0","  0"," 21","  7"," 10","  9"," 14","  0","125","  8"," 70"," 77"," 31"," 83","  2"
"X.hydrolase.activity..acting.on.acid.anhydrides..GO.0016817..","  0","  4","  0","  0","173","  2","  1","  1","  1","  3"," 13","  5","  5","  0","  1","  1","  0"
"X.hydrolase.activity..acting.on.acid.anhydrides..in.phosphorus.containing.anhydrides..GO.0016818.."," 0"," 0"," 0"," 0","10"," 4"," 5"," 1"," 7"," 8","36","11","34"," 8","10","18"," 2"
"X.hydrolase.activity..acting.on.acid.anhydrides..catalyzing.transmembrane.movement.of.substances..GO.0016820..","  0","  0","  0","  0"," 53"," 13"," 14"," 15"," 38"," 20","141"," 35","102","111"," 59","127","  5"
"X.hydrolase.activity..acting.on.acid.carbon.carbon.bonds..in.ketonic.substances..GO.0016823..","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"lyase.activity..GO.0016829.","  0","  0","  0","  0","195"," 79","108","128","119"," 87","685","118","506","401","329","525"," 23"
"carbon.carbon.lyase.activity..GO.0016830."," 0"," 1"," 0"," 0"," 4"," 1"," 0"," 3"," 1"," 2","10"," 0","19","15","20","16"," 3"
"carboxy.lyase.activity..GO.0016831.","  0","  8","  0","  0"," 39"," 34"," 25"," 23"," 21"," 12","117"," 19"," 79"," 35"," 61"," 43","  7"
"aldehyde.lyase.activity..GO.0016832."," 0"," 0"," 0"," 0","16"," 0"," 8"," 9","12"," 0","19"," 0","23","30","31","39"," 1"
"oxo.acid.lyase.activity..GO.0016833."," 0"," 0"," 0"," 0","14"," 0"," 0"," 0"," 5"," 2","22"," 0","24"," 4","13"," 6"," 0"
"carbon.oxygen.lyase.activity..GO.0016835."," 0"," 0"," 0"," 0"," 2"," 7"," 0"," 2"," 0"," 0","11"," 0"," 6"," 9"," 3"," 7"," 0"
"hydro.lyase.activity..GO.0016836."," 0"," 0"," 0"," 0"," 9"," 6"," 7"," 3"," 6"," 0","28"," 2","33","13","13","33"," 0"
"X.carbon.oxygen.lyase.activity..acting.on.polysaccharides..GO.0016837.."," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 9"," 4","17"," 0"," 7"," 8"," 0"
"carbon.nitrogen.lyase.activity..GO.0016840."," 0"," 0"," 0"," 0"," 6"," 0"," 1"," 6"," 5"," 9","24"," 1","13","18"," 6","13"," 0"
"ammonia.lyase.activity..GO.0016841."," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 0"," 0","16"," 1","22","14"," 4","12"," 0"
"amine.lyase.activity..GO.0016843."," 0"," 1"," 0"," 0","14"," 4"," 9"," 7"," 7","11","56"," 5","43","17","16","35"," 2"
"strictosidine.synthase.activity..GO.0016844.","1","0","0","0","0","0","2","2","0","0","0","1","3","0","1","0","0"
"carbon.sulfur.lyase.activity..GO.0016846."," 0"," 5"," 0"," 0"," 2"," 0"," 1"," 1"," 9"," 0","12"," 0","21","18"," 8","14"," 0"
"X1.aminocyclopropane.1.carboxylate.synthase.activity..GO.0016847.","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phosphorus.oxygen.lyase.activity..GO.0016849.","   0","  45","   0","   0"," 355","  87"," 124"," 161"," 208","  81","1181"," 244"," 767"," 559"," 309"," 849","   1"
"magnesium.chelatase.activity..GO.0016851."," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 4"," 5"," 0","53"," 0","24","23","22","26"," 0"
"sirohydrochlorin.cobaltochelatase.activity..GO.0016852.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"isomerase.activity..GO.0016853.","  0","  0","  0"," 12","123"," 62"," 72"," 83","123"," 45","563"," 63","372","345","256","401"," 28"
"X.racemase.and.epimerase.activity..acting.on.amino.acids.and.derivatives..GO.0016855..","0","0","0","0","0","0","0","0","0","0","6","0","3","0","0","0","0"
"X.racemase.and.epimerase.activity..acting.on.carbohydrates.and.derivatives..GO.0016857.."," 0"," 0"," 0"," 0","12"," 4"," 5","25","18"," 4","39"," 3","35","20","25","35"," 2"
"X.intramolecular.oxidoreductase.activity..interconverting.aldoses.and.ketoses..GO.0016861.."," 0"," 1"," 2"," 0"," 5"," 2"," 5"," 4","10"," 5"," 8"," 3"," 6"," 2"," 9"," 8"," 0"
"X.intramolecular.oxidoreductase.activity..interconverting.keto..and.enol.groups..GO.0016862..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"intramolecular.transferase.activity..GO.0016866."," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 2"," 1","31"," 0"," 5"," 9"," 0","14"," 0"
"X.intramolecular.transferase.activity..phosphotransferases..GO.0016868.."," 0"," 0"," 0"," 0","37","10","20","17","18"," 5","58","16","41","41","34","53"," 7"
"intramolecular.lyase.activity..GO.0016872."," 0"," 0"," 0"," 0"," 4"," 5"," 1"," 0"," 0"," 0","15"," 1"," 5"," 0"," 0"," 4"," 0"
"ligase.activity..GO.0016874.","  0","  0","  0","  0","150"," 15"," 76"," 90","104"," 46","875"," 56","501","634","295","721"," 14"
"X.ligase.activity..forming.aminoacyl.tRNA.and.related.compounds..GO.0016876..","0","0","0","0","4","1","2","4","3","0","4","0","1","0","0","0","0"
"acid.thiol.ligase.activity..GO.0016878.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"X.ligase.activity..forming.carbon.nitrogen.bonds..GO.0016879.."," 0"," 0"," 0"," 0","16"," 0"," 8","11","15"," 9","58"," 9","29","14","27","39"," 4"
"acid.ammonia..or.amide..ligase.activity..GO.0016880.","0","0","0","2","0","0","1","1","0","4","6","1","5","0","2","2","0"
"acid.amino.acid.ligase.activity..GO.0016881."," 0"," 0"," 1"," 4","17"," 2"," 7"," 4","14"," 6","21"," 7","27"," 5"," 8","13"," 2"
"X.carbon.nitrogen.ligase.activity..with.glutamine.as.amido.N.donor..GO.0016884..","  0","  0","  0","  0"," 45","  4"," 47"," 33"," 33"," 27","172"," 15","152"," 98"," 45","115","  0"
"ATPase.activity..GO.0016887.","   0","  13","   0","   0"," 737"," 198"," 351"," 463"," 458"," 271","2563"," 377","1767","1712","1217","2132","  73"
"X.endodeoxyribonuclease.activity..producing.5..phosphomonoesters..GO.0016888.."," 4","41"," 0"," 3","38","12","22","20","17","17","90"," 7","44","28","20","48"," 2"
"X.endoribonuclease.activity..producing.5..phosphomonoesters..GO.0016891..","0","0","0","1","2","2","0","1","2","0","5","1","1","0","2","0","0"
"X.endoribonuclease.activity..producing.3..phosphomonoesters..GO.0016892..","0","0","0","0","0","0","1","0","0","0","2","0","0","2","0","1","0"
"X.exoribonuclease.activity..producing.5..phosphomonoesters..GO.0016896.."," 0"," 0"," 0"," 0"," 5"," 7"," 7"," 4","10"," 9","27"," 1","19"," 8"," 9","20"," 3"
"X.oxidoreductase.activity..acting.on.the.CH.OH.group.of.donors..quinone.or.similar.compound.as.acceptor..GO.0016901..","  0"," 45","  0","  0"," 37","  1"," 12"," 40"," 10","  2","151"," 11","101"," 84"," 49"," 81","  0"
"X.oxidoreductase.activity..acting.on.the.aldehyde.or.oxo.group.of.donors..GO.0016903..","  0","  0","  0","  0"," 20","  0"," 15"," 13","  7","  0","103","  6"," 36"," 55"," 42"," 72","  0"
"myosin.heavy.chain.kinase.activity..GO.0016905.","0","0","0","0","2","0","0","0","2","0","0","0","0","0","1","0","0"
"sterol.3.beta.glucosyltransferase.activity..GO.0016906.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"pyroglutamyl.peptidase.activity..GO.0016920.","0","0","0","0","0","0","0","0","0","1","0","0","4","1","0","0","0"
"nitric.oxide.reductase.activity..GO.0016966.","0","1","0","0","0","0","0","1","0","0","2","2","2","1","7","0","0"
"thiol.oxidase.activity..GO.0016972.","0","0","0","2","3","0","0","2","0","0","2","1","0","0","0","2","0"
"chitosanase.activity..GO.0016977.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"lipoate.protein.ligase.activity..GO.0016979.","0","0","0","0","0","0","2","0","2","0","1","3","1","1","0","0","0"
"creatinase.activity..GO.0016980."," 0"," 0"," 0"," 0","10"," 2"," 6"," 4"," 4","15","22"," 4"," 1"," 2"," 1"," 0"," 2"
"ribulose.bisphosphate.carboxylase.activity..GO.0016984.","0","0","0","0","3","0","1","1","1","0","1","0","0","5","1","6","0"
"X.mannan.endo.1.4.beta.mannosidase.activity..GO.0016985..","0","0","0","0","0","0","0","5","0","0","4","3","2","3","3","6","0"
"sigma.factor.activity..GO.0016987.","  0","  0","  0","  0","100"," 29"," 36"," 74"," 35"," 50","448"," 44","278","244","150","325","  0"
"sigma.factor.antagonist.activity..GO.0016989.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0"
"arginine.deiminase.activity..GO.0016990."," 0"," 0"," 0"," 0"," 3"," 0"," 6"," 0"," 0"," 0"," 2"," 0"," 6","10","10","16"," 2"
"lipoate.synthase.activity..GO.0016992."," 5"," 1"," 0"," 5"," 9"," 6"," 9","17","22"," 8","68","17","52","43","17","35"," 4"
"precorrin.8X.methylmutase.activity..GO.0016993."," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 1"," 1"," 1"," 3"," 2"," 3"," 1"," 4","12"," 0"
"precorrin.6A.reductase.activity..GO.0016994.","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0"
"ceramidase.activity..GO.0017040.","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"structural.constituent.of.nuclear.pore..GO.0017056.","0","0","0","0","2","3","0","0","1","1","6","0","3","2","1","0","0"
"X6.phosphogluconolactonase.activity..GO.0017057."," 0"," 0"," 0"," 3"," 8"," 5"," 5"," 2"," 1"," 5"," 9"," 3","17"," 5","10"," 8"," 0"
"S.methyl.5.thioadenosine.phosphorylase.activity..GO.0017061.","0","0","0","0","0","0","0","2","2","1","5","0","3","0","0","0","0"
"snRNA.binding..GO.0017069.","0","0","0","0","3","0","0","0","0","2","1","0","0","0","0","0","0"
